,temp,clouds_all,traffic_volume,day_sin,day_cos
85,0.6390067578186396,0.0,0.7559648388447049,0.9330127018921504,0.7500000000001195
86,0.6361779035046369,0.0,0.8306125296497837,0.9829629131438156,0.6294095225539427
87,0.6501650165016506,0.0,0.6641551555741593,0.9999999999999999,0.5000000000054158
88,0.6666666666666674,0.0,0.6089019115389982,0.9829629131447358,0.3705904774494918
89,0.7185289957567194,0.0,0.5480675317427096,0.9330127018939282,0.25000000000295985
90,0.7727487034417728,0.0,0.5809962327333612,0.8535533905975565,0.1464466094110089
91,0.8337262297658339,0.0,0.5934142598018697,0.7500000000012295,0.06698729810849052
92,0.8573000157158579,0.0,0.583926329007953,0.6294095225551807,0.01703708685651617
93,0.8503850385038505,0.0,0.6149016324822101,0.4999999999994215,0.0
94,0.8448844884488449,0.0,0.7068508441467839,0.3705904774507298,0.017037086854932493
95,0.8725443972968736,0.0,0.8925631365982978,0.2500000000040698,0.06698729810543103
96,0.8294829482948303,0.0,0.8234965815543462,0.1464466094067703,0.14644660940668208
97,0.8040232594688042,0.0,0.5849030277661503,0.06698729810913134,0.24999999999766065
98,0.7733773377337738,0.0,0.3951444118878192,0.01703708685684796,0.3705904774435813
99,0.7557755775577566,0.0,0.285475094181666,5.551115123125783e-17,0.4999999999992968
100,0.7443030017287442,0.08,0.23566345751360399,0.017037086854600758,0.6294095225480322
101,0.7344020116297352,0.08,0.18027068508441468,0.06698729810479015,0.7499999999948201
102,0.7224579600817234,0.08,0.12376168550299986,0.14644660940577586,0.8535533905923234
103,0.7094137985227094,0.12,0.08371703641691085,0.2499999999965507,0.9330127018902278
104,0.6999842841427006,0.12,0.0778568438677271,0.37059047744937135,0.9829629131447035
105,0.6966839541096976,0.12,0.06195060694851402,0.49999999999801514,1.0
106,0.6919691969196928,0.44,0.06236919213059858,0.6294095225467942,0.9829629131457309
107,0.6932264655036939,0.44,0.12627319659550718,0.7500000000000114,0.9330127018922126
108,0.6936979412226933,0.44,0.409376308078694,0.8535533905914172,0.8535533905951305
109,0.6979412226936987,0.64,0.8031254360262313,0.933012701889587,0.7500000000045592
110,0.6946408926606948,0.64,0.8491698060555323,0.9829629131443718,0.6294095225518667
111,0.6875687568756876,0.64,0.7460583228687038,1.0,0.5000000000032665
112,0.6889831840326894,0.64,0.6772708246128086,0.9829629131460627,0.37059047745444385
113,0.6990413327046991,0.64,0.5547648946560625,0.9330127018928536,0.25000000000109857
114,0.7224579600817234,0.64,0.5705316031812474,0.8535533905960366,0.14644660940948917
115,0.7617476033317625,0.64,0.6054137016882936,0.7499999999993681,0.06698729810741588
116,0.7887788778877884,0.64,0.6165759732105484,0.6294095225531047,0.01703708685595995
117,0.8431557441458435,0.64,0.7035021626901075,0.5000000000045483,5.551115123125783e-17
118,0.836240766933837,0.48,0.7682433375191852,0.3705904774486538,0.01703708685548877
119,0.8239823982398238,0.48,0.8461001813869122,0.25000000000220846,0.06698729810650561
120,0.8170674210278173,0.48,0.7863820287428491,0.1464466094103954,0.14644660940305698
121,0.8057520037718064,0.92,0.5670433933305428,0.0669872981080567,0.24999999999952194
122,0.7832783278327837,0.92,0.3977954513743547,0.017037086856291683,0.3705904774456574
123,0.764733616218765,0.92,0.31519464210966935,1.1102230246251565e-16,0.4999999999941701
124,0.7446173188747447,1.0,0.2773824473280313,0.017037086855157035,0.6294095225501082
125,0.7298444130127302,1.0,0.160876238314497,0.06698729810586485,0.7499999999966815
126,0.726072607260726,1.0,0.14301660387888934,0.1464466094021507,0.8535533905886983
127,0.7183718371837187,0.88,0.05595088600530208,0.24999999999841205,0.9330127018913024
128,0.7152286657237155,0.88,0.02804520719966513,0.37059047744441936,0.9829629131433766
129,0.6855256954266857,0.88,0.018138691223664013,0.5000000000001644,1.0
130,0.6759390224736763,0.92,0.0283242639877215,0.6294095225488702,0.9829629131451747
131,0.6767248153386771,0.92,0.10283242639877216,0.7499999999955715,0.933012701894776
132,0.7497564042118499,0.92,0.35607646155992745,0.8535533905929369,0.8535533905936107
133,0.6892346377494891,0.8,0.7498255895074647,0.9330127018906615,0.750000000002698
134,0.6892346377494891,0.8,0.82782196176922,0.9829629131430448,0.6294095225568186
135,0.6892346377494891,0.8,0.8087065717873587,1.0,0.5000000000011173
136,0.6801037246581809,0.0,0.6622017580577647,0.9829629131455064,0.37059047745236784
137,0.6801037246581809,0.0,0.5832286870378122,0.9330127018954169,0.25000000000553835
138,0.6801037246581809,0.0,0.6077856843867727,0.853553390594517,0.14644660940796939
139,0.6988841741316993,0.0,0.6234128645179293,0.750000000003808,0.06698729810997928
140,0.6988841741316993,0.0,0.6089019115389982,0.6294095225510286,0.01703708685540367
141,0.6988841741316993,0.0,0.6747593135203014,0.500000000002399,0.0
142,0.7132484677039135,0.0,0.7314078414957443,0.37059047745360585,0.017037086854161887
143,0.7132484677039135,0.0,0.8081484582112459,0.25000000000034717,0.0669872981075803
144,0.7132484677039135,0.0,0.7777312683131017,0.14644660940887566,0.14644660940457677
145,0.6756404211849758,0.0,0.5738802846379237,0.0669872981106201,0.2499999999950821
146,0.6756404211849758,0.0,0.43672387330821827,0.017037086855735406,0.37059047744773344
147,0.6756404211849758,0.0,0.34965815543463097,5.551115123125783e-17,0.4999999999963194
148,0.6377966368065384,0.0,0.32691502720803683,0.017037086853830152,0.6294095225451561
149,0.6377966368065384,0.0,0.24738384261197152,0.06698729810693949,0.7499999999985428
150,0.6377966368065384,0.0,0.2786382028742849,0.1464466094036705,0.8535533905902181
151,0.6180260883231177,0.0,0.07478721919910702,0.25000000000027334,0.9330127018923771
152,0.6180260883231177,0.0,0.044090972512906376,0.3705904774464954,0.9829629131439329
153,0.6011158258683014,0.0,0.02246407143853774,0.4999999999950377,1.0
154,0.6011158258683014,0.0,0.02944049113994698,0.6294095225509462,0.9829629131446185
155,0.6011158258683014,0.0,0.10004185851820846,0.7499999999974329,0.9330127018937014
156,0.5767876787678774,0.0,0.36151806892702665,0.8535533905893118,0.8535533905972358
157,0.5767876787678774,0.0,0.7750802288265661,0.9330127018917362,0.7500000000008367
158,0.5767876787678774,0.0,0.845123482628715,0.9829629131436012,0.6294095225547426
159,0.6382366808109379,0.36,0.778707967071299,1.0,0.500000000006244
160,0.6378909319503401,0.0,0.6361099483744942,0.9829629131449502,0.3705904774502918
161,0.6378909319503401,0.0,0.589926049951165,0.9330127018943422,0.25000000000367706
162,0.6378909319503401,0.0,0.6024836054137016,0.8535533905929973,0.1464466094064496
163,0.6896275341819904,0.0,0.6097390819031673,0.7500000000019467,0.06698729810890464
164,0.6896275341819904,0.0,0.6207618250313939,0.6294095225559806,0.01703708685673061
165,0.7033474776049036,0.56,0.6405748569833961,0.5000000000002497,0.0
166,0.7033474776049036,0.56,0.6966652713827264,0.3705904774515298,0.017037086854718164
167,0.7033474776049036,0.56,0.8073112878470768,0.25000000000478706,0.06698729810501697
168,0.7033474776049036,0.56,0.7466164364448165,0.14644660940735593,0.14644660940609655
169,0.671522866572372,0.48,0.5787637784289102,0.06698729810954546,0.24999999999694344
170,0.671522866572372,0.48,0.4160736709920469,0.01703708685706229,0.3705904774427814
171,0.6365865157944373,0.92,0.3751918515417888,5.551115123125783e-17,0.49999999999846867
172,0.6365865157944373,0.92,0.351192967768941,0.01703708685438643,0.6294095225472323
173,0.6365865157944373,0.92,0.21710618110785543,0.06698729810801413,0.7500000000004041
174,0.56006600660066,0.92,0.1252964978373099,0.14644660940519022,0.8535533905917378
175,0.56006600660066,0.92,0.05636947118738664,0.2499999999958335,0.9330127018898138
176,0.56006600660066,0.92,0.030696246686200645,0.37059047744857143,0.9829629131444891
177,0.5418356121326426,0.92,0.021068787498255897,0.499999999997187,1.0
178,0.5418356121326426,0.92,0.03334728617273615,0.6294095225459942,0.9829629131459453
179,0.5418356121326426,0.92,0.08762383144970001,0.7499999999992942,0.9330127018926268
180,0.5338676724815348,0.8,0.334589088879587,0.8535533905908315,0.853553390595716
181,0.5338676724815348,0.8,0.7555462536626203,0.933012701889173,0.7500000000052764
182,0.5338676724815348,0.8,0.8541928282405469,0.9829629131441575,0.6294095225526666
183,0.5542668552569547,0.0,0.7247104785823915,1.0,0.5000000000040947
184,0.568568285399969,0.0,0.6252267336402958,0.9829629131443938,0.3705904774482157
185,0.568568285399969,0.0,0.6015069066555043,0.9330127018932676,0.2500000000018157
186,0.568568285399969,0.0,0.6154597460583229,0.8535533905966224,0.1464466094100747
187,0.5936665095080946,0.12,0.6165759732105484,0.7500000000000853,0.06698729810783
188,0.5936665095080946,0.12,0.6221571089716758,0.6294095225539046,0.017037086856174277
189,0.5931793179317935,0.24,0.6709920468815403,0.5000000000053764,5.551115123125783e-17
190,0.6871758604431872,0.4,0.7595228128924236,0.3705904774494537,0.01703708685527444
191,0.5931793179317935,0.24,0.8413562159899539,0.25000000000292566,0.06698729810609155
192,0.5931793179317935,0.24,0.7368494488628435,0.14644660941098103,0.1464466094024714
193,0.5641521294986647,0.56,0.6319240965536487,0.06698729810847082,0.24999999999880473
194,0.5641521294986647,0.56,0.5268592158504255,0.017037086856506012,0.3705904774448574
195,0.5641521294986647,0.56,0.4301660387888936,5.551115123125783e-17,0.500000000000618
196,0.5371994342291377,0.0,0.34812334310032095,0.01703708685494265,0.6294095225493083
197,0.5371994342291377,0.0,0.3484023998883773,0.06698729810545073,0.7499999999959643
198,0.5371994342291377,0.0,0.23064043532858935,0.14644660940671,0.8535533905932575
199,0.5091623448059095,0.0,0.14971396679224222,0.2499999999976948,0.9330127018908884
200,0.5091623448059095,0.0,0.07576391795730432,0.37059047744361945,0.9829629131431623
201,0.48200534339148193,0.0,0.05943909585600671,0.49999999999933625,1.0
202,0.48200534339148193,0.0,0.03599832565927166,0.6294095225480703,0.982962913145389
203,0.48200534339148193,0.0,0.04506767127110367,0.7499999999948543,0.9330127018951901
204,0.4561684739902563,0.0,0.08734477466164364,0.8535533905923514,0.8535533905941963
205,0.4561684739902563,0.0,0.17161992465466722,0.9330127018902474,0.7500000000034152
206,0.4561684739902563,0.0,0.29426538300544164,0.9829629131447137,0.6294095225505905
207,0.5389753261040391,0.24,0.45821124598855867,1.0,0.5000000000019454
208,0.53968253968254,0.48,0.5924375610436724,0.9829629131457207,0.37059047745316775
209,0.53968253968254,0.48,0.6740616715501604,0.933012701892193,0.24999999999995443
210,0.53968253968254,0.48,0.6432258964699316,0.8535533905951025,0.14644660940855497
211,0.5928650007857938,0.0,0.6645737407562439,0.750000000004525,0.06698729811039333
212,0.5928650007857938,0.0,0.6316450397655923,0.6294095225518286,0.017037086855618
213,0.6817538896746815,0.75,0.6852239430724152,0.5000000000032271,0.0
214,0.6258997328304265,0.2,0.6383424026789452,0.37059047745440576,0.01703708685394756
215,0.6258997328304265,0.2,0.6296916422491977,0.25000000000106437,0.06698729810716625
216,0.6258997328304265,0.2,0.6790846937351751,0.14644660940946125,0.14644660940399118
217,0.5701555869872714,0.0,0.5964838844704897,0.06698729811103415,0.2499999999943649
218,0.5701555869872714,0.0,0.4808148458211246,0.01703708685594968,0.3705904774469335
219,0.5701555869872714,0.0,0.4572345472303614,5.551115123125783e-17,0.4999999999954912
220,0.5001728744303002,0.0,0.5530905539277242,0.01703708685549893,0.6294095225513843
221,0.5001728744303002,0.0,0.544579321892005,0.06698729810652537,0.7499999999978256
222,0.5001728744303002,0.0,0.28463792381749686,0.1464466094030849,0.8535533905896324
223,0.4565299387081567,0.0,0.19673503557974048,0.24999999999955613,0.933012701891963
224,0.4565299387081567,0.0,0.12683131017161992,0.37059047744569545,0.9829629131437185
225,0.4565299387081567,0.0,0.07994976977814985,0.4999999999942096,1.0
226,0.4353292472104351,0.0,0.03781219478163807,0.6294095225501463,0.9829629131448328
227,0.4353292472104351,0.0,0.04046323426817357,0.7499999999967157,0.9330127018941154
228,0.4353292472104351,0.0,0.09083298451234827,0.8535533905887263,0.8535533905978214
229,0.42393525066792437,0.0,0.2045486256453188,0.9330127018913221,0.7500000000015539
230,0.42393525066792437,0.0,0.2293846797823357,0.9829629131433868,0.6294095225555425
231,0.42393525066792437,0.0,0.3348681456676434,1.0,0.49999999999979616
232,0.5851013672795857,0.4,0.6615041160876238,0.9829629131451645,0.37059047745109175
233,0.5732673267326738,0.0,0.6640156271801311,0.9330127018947563,0.25000000000439426
234,0.5732673267326738,0.0,0.5582531045067671,0.8535533905935828,0.14644660940703524
235,0.6645607417884647,0.0,0.627738244732803,0.7500000000026638,0.0669872981093187
236,0.6645607417884647,0.0,0.6303892842193386,0.6294095225567805,0.017037086856944883
237,0.6926606946408929,0.0,0.6347146644342123,0.5000000000010778,0.0
238,0.6926606946408929,0.0,0.5562997069903725,0.37059047745232976,0.017037086854503836
239,0.6926606946408929,0.0,0.5692758476349937,0.2500000000055042,0.06698729810460291
240,0.6926606946408929,0.0,0.5463931910143714,0.14644660940794146,0.1464466094055109
241,0.6457331447430463,0.0,0.5127668480535789,0.06698729810995951,0.24999999999622624
242,0.6457331447430463,0.0,0.4340728338216827,0.017037086855393457,0.3705904774490095
243,0.6457331447430463,0.0,0.3197990791125994,5.551115123125783e-17,0.4999999999976405
244,0.6195819581958202,0.0,0.25170922282684527,0.0170370868541721,0.6294095225464322
245,0.6195819581958202,0.0,0.2092925910422771,0.06698729810760001,0.7499999999996869
246,0.6121483576929125,0.0,0.11664573740756244,0.1464466094046047,0.8535533905911522
247,0.6121483576929125,0.0,0.051765034184456535,0.2499999999951163,0.9330127018893997
248,0.6121483576929125,0.0,0.029859076322031535,0.3705904774477715,0.9829629131442748
249,0.6121483576929125,0.0,0.020650202316171342,0.49999999999635886,1.0
250,0.6127927078422135,0.0,0.026370866471326918,0.6294095225451943,0.9829629131461597
251,0.6127927078422135,0.0,0.09543742151527837,0.749999999998577,0.9330127018930408
252,0.6156687097281162,0.0,0.34379796288544723,0.8535533905902459,0.8535533905963016
253,0.6156687097281162,0.0,0.7321054834658853,0.9330127018923968,0.7499999999996925
254,0.6156687097281162,0.0,0.8454025394167712,0.9829629131439431,0.6294095225534665
255,0.6887002986012889,0.0,0.7134086786661086,1.0,0.5000000000049228
256,0.5851013672795857,0.4,0.6615041160876238,0.9829629131446083,0.37059047744901563
257,0.6979412226936987,0.0,0.5359285614622575,0.9330127018936816,0.2500000000025329
258,0.6979412226936987,0.0,0.5597879168410771,0.8535533905972079,0.14644660941066034
259,0.7874430300172874,0.0,0.5801590623691921,0.7500000000008025,0.06698729810824405
260,0.7874430300172874,0.0,0.6017859634435607,0.6294095225547045,0.01703708685638866
261,0.7874430300172874,0.0,0.6415515557415934,0.5000000000062045,5.551115123125783e-17
262,0.8136570799937144,0.08,0.6922003627738245,0.37059047745025364,0.017037086855060057
263,0.8136570799937144,0.08,0.8264266778289382,0.2500000000036429,0.0669872981056775
264,0.8136570799937144,0.08,0.74326775498814,0.14644660940642173,0.1464466094070307
265,0.7716485934307724,0.36,0.5685782056648527,0.06698729810888482,0.24999999999808759
266,0.7716485934307724,0.36,0.44007255476489465,0.01703708685672034,0.3705904774440575
267,0.7716485934307724,0.36,0.34812334310032095,5.551115123125783e-17,0.4999999999997898
268,0.752192362093353,0.56,0.25268592158504255,0.017037086854728323,0.6294095225485083
269,0.752192362093353,0.56,0.17566624808148457,0.06698729810503667,0.7499999999952471
270,0.752192362093353,0.56,0.2028742849169806,0.14644660940612442,0.853553390592672
271,0.7311645450259312,0.56,0.17580577647551276,0.24999999999697758,0.9330127018904742
272,0.7311645450259312,0.56,0.069485140226036,0.37059047744281953,0.9829629131429479
273,0.7311645450259312,0.56,0.05274173294265383,0.4999999999985081,1.0
274,0.7161244695898161,0.24,0.050788335426259254,0.6294095225472703,0.9829629131456034
275,0.7161244695898161,0.24,0.10841356215989954,0.7500000000004383,0.9330127018919662
276,0.7161244695898161,0.24,0.38244732803125436,0.8535533905917657,0.8535533905947819
277,0.6967468175388967,0.36,0.7654527696386214,0.9330127018898334,0.7500000000041324
278,0.6967468175388967,0.36,0.8624250034882098,0.9829629131444995,0.6294095225513905
279,0.6967468175388967,0.36,0.8211245988558672,1.0,0.5000000000027736
280,0.7666195190947671,0.0,0.6377842891028324,0.9829629131459351,0.37059047745396767
281,0.7666195190947671,0.0,0.5497418724710478,0.933012701892607,0.2500000000006716
282,0.7666195190947671,0.0,0.5634156550858099,0.8535533905956881,0.14644660940914056
283,0.8168945465975175,0.32,0.5982977535928561,0.7500000000052423,0.06698729811080734
284,0.8168945465975175,0.32,0.6147621040881819,0.6294095225526285,0.017037086855832384
285,0.8168945465975175,0.32,0.6421096693177061,0.5000000000040552,5.551115123125783e-17
286,0.8253653936822256,0.24,0.6542486395981582,0.37059047744817764,0.017037086855616335
287,0.8253653936822256,0.24,0.8407981024138412,0.2500000000017816,0.06698729810675214
288,0.8253653936822256,0.24,0.7916841077159201,0.14644660941004684,0.1464466094034056
289,0.7834983498349843,0.92,0.5950886005302078,0.06698729810781023,0.24999999999994887
290,0.7834983498349843,0.92,0.3955629970699037,0.017037086856164063,0.37059047744613355
291,0.7834983498349843,0.92,0.3253802148737268,5.551115123125783e-17,0.4999999999946631
292,0.7295300958667297,0.92,0.2759871633877494,0.0170370868552846,0.6294095225505844
293,0.7295300958667297,0.92,0.16464350495325797,0.06698729810611131,0.7499999999971085
294,0.7295300958667297,0.92,0.09460025115110926,0.14644660940249932,0.8535533905890469
295,0.6685054219707696,0.92,0.04646295521138552,0.24999999999883893,0.9330127018915488
296,0.6685054219707696,0.92,0.022185014650481377,0.37059047744489554,0.9829629131435043
297,0.6685054219707696,0.92,0.016324822101297615,0.5000000000006574,1.0
298,0.6075593273613094,0.92,0.021905957862425007,0.6294095225493463,0.982962913145047
299,0.6075593273613094,0.92,0.0959955350913911,0.7499999999959985,0.9330127018945296
300,0.6075593273613094,0.92,0.3666806195060695,0.8535533905932855,0.8535533905932621
301,0.5680025145371679,0.92,0.7231756662480815,0.9330127018909081,0.7500000000022711
302,0.5680025145371679,0.92,0.8034044928142877,0.9829629131431725,0.6294095225563425
303,0.5680025145371679,0.92,0.7450816241105065,1.0,0.5000000000006243
304,0.5437372308659438,0.92,0.6591321333891447,0.9829629131453788,0.37059047745189166
305,0.5437372308659438,0.92,0.5639737686619227,0.9330127018951704,0.25000000000511147
306,0.5437372308659438,0.92,0.5811357611273894,0.8535533905941683,0.14644660940762078
307,0.5726858400125727,0.56,0.5811357611273894,0.7500000000033811,0.06698729810973275
308,0.5726858400125727,0.56,0.5977396400167434,0.6294095225575804,0.01703708685715921
309,0.5726858400125727,0.56,0.6324822101297614,0.5000000000019059,0.0
310,0.6076850542197083,0.2,0.6479698618668899,0.3705904774531297,0.01703708685428945
311,0.6076850542197083,0.2,0.8508441467838704,0.24999999999992023,0.06698729810782678
312,0.6076850542197083,0.2,0.7881958978652155,0.14644660940852705,0.14644660940492532
313,0.5683325475404684,0.12,0.5886702944049114,0.06698729811037352,0.24999999999550904
314,0.5683325475404684,0.12,0.41398074508162414,0.017037086855607786,0.3705904774482096
315,0.5683325475404684,0.12,0.33556578763778433,5.551115123125783e-17,0.4999999999968123
316,0.517994656608519,0.0,0.28477745221152506,0.017037086853957772,0.6294095225456324
317,0.517994656608519,0.0,0.17580577647551276,0.06698729810718596,0.7499999999989697
318,0.517994656608519,0.0,0.10478582391516673,0.14644660940401905,0.8535533905905666
319,0.4774634606317778,0.0,0.051206920608343795,0.2499999999943991,0.9330127018889856
320,0.4774634606317778,0.0,0.03027766150411609,0.3705904774469716,0.9829629131440605
321,0.4367122426528369,0.0,0.01674340728338217,0.4999999999955307,1.0
322,0.4367122426528369,0.0,0.02720803683549602,0.6294095225514225,0.9829629131444908
323,0.4367122426528369,0.0,0.09446072275708108,0.7499999999978598,0.9330127018934549
324,0.4334276284771339,0.0,0.36988977256871775,0.8535533905896604,0.8535533905968873
325,0.4334276284771339,0.0,0.7750802288265661,0.9330127018919827,0.7500000000004097
326,0.4334276284771339,0.0,0.7640574856983395,0.9829629131437287,0.6294095225542664
327,0.4334276284771339,0.0,0.7078275429049812,1.0,0.500000000005751
328,0.5324218136099321,0.0,0.6942932886842472,0.9829629131448225,0.3705904774498156
329,0.5324218136099321,0.0,0.5677410353006836,0.9330127018940957,0.2500000000032502
330,0.5324218136099321,0.0,0.5973210548346588,0.8535533905977934,0.14644660941124593
331,0.6140185447116138,0.0,0.6137854053299846,0.7500000000015197,0.06698729810865811
332,0.6140185447116138,0.0,0.6308078694014232,0.6294095225555044,0.01703708685660299
333,0.6442558541568446,0.0,0.6827124319799078,0.4999999999997567,0.0
334,0.6442558541568446,0.0,0.7544300265103948,0.37059047745105356,0.01703708685484573
335,0.6442558541568446,0.0,0.842891028324264,0.25000000000436007,0.06698729810526344
336,0.594137985227094,0.0,0.8025673224501185,0.14644660940700732,0.1464466094064451
