PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,WSPM,day_sin,day_cos
0.0994413407821229,0.10091743119266056,0.10914454277286136,0.2673611111111111,0.1818181818181818,0.009501187648456057,0.4100719424460433,0.37614678899082676,0.32786885245901637,0.19642857142857145,0.6294095225513922,0.017037086855501093
0.10502793296089385,0.11416921508664628,0.10029498525073746,0.2777777777777778,0.1717171717171717,0.02612826603325416,0.446043165467626,0.43119266055045813,0.3344262295081967,0.17857142857142858,0.5000000000027753,0.0
0.10837988826815642,0.11722731906218145,0.10324483775811209,0.28125,0.1717171717171717,0.04513064133016627,0.4640287769784174,0.4495412844036686,0.3360655737704918,0.13392857142857142,0.37059047745396934,0.017037086854064465
0.1106145251396648,0.1253822629969419,0.12389380530973451,0.3576388888888889,0.1818181818181818,0.019002375296912115,0.446043165467626,0.37614678899082676,0.3442622950819672,0.125,0.25000000000067313,0.06698729810739212
0.15083798882681562,0.1651376146788991,0.168141592920354,0.4548611111111111,0.2222222222222222,0.004750593824228029,0.42805755395683465,0.4128440366972477,0.34098360655737703,0.10714285714285714,0.14644660940914178,0.14644660940431065
0.18435754189944134,0.22018348623853215,0.23303834808259585,0.5034722222222222,0.2626262626262626,0.0,0.39208633093525186,0.4128440366972477,0.3590163934426229,0.08035714285714286,0.06698729811080828,0.2499999999947562
0.2111731843575419,0.24362895005096843,0.2182890855457227,0.5347222222222222,0.3333333333333333,0.0,0.3561151079136691,0.37614678899082676,0.36721311475409835,0.08928571428571429,0.017037086855832828,0.37059047744736984
0.24134078212290502,0.2782874617737003,0.2566371681415929,0.5694444444444444,0.4444444444444444,0.0,0.3741007194244605,0.46788990825687904,0.3885245901639345,0.09821428571428573,5.551115123125783e-17,0.499999999995943
0.2949720670391061,0.34046890927624873,0.3421828908554573,0.6319444444444444,0.6565656565656566,0.0,0.3201438848920864,0.4495412844036686,0.39672131147540984,0.01785714285714286,0.01703708685561589,0.6294095225518207
0.32625698324022345,0.36799184505606525,0.39233038348082594,0.6527777777777778,0.7676767676767677,0.0,0.30215827338129503,0.4128440366972477,0.4065573770491804,0.0625,0.0669872981067513,0.749999999998217
0.31061452513966475,0.3506625891946993,0.39233038348082594,0.6215277777777778,0.686868686868687,0.0,0.3561151079136691,0.4128440366972477,0.42131147540983604,0.11607142857142858,0.14644660940340432,0.8535533905899519
0.23463687150837986,0.2558613659531091,0.3008849557522124,0.5138888888888888,0.5151515151515152,0.0,0.3561151079136691,0.3944954128440372,0.4360655737704918,0.13392857142857142,0.24999999999994738,0.933012701892189
0.23575418994413405,0.24974515800203875,0.32448377581120946,0.5034722222222222,0.5252525252525253,0.0,0.3561151079136691,0.3944954128440372,0.4098360655737705,0.14285714285714288,0.3705904774461319,0.9829629131438355
0.21452513966480447,0.23139653414882774,0.31563421828908556,0.4479166666666667,0.47474747474747475,0.0,0.3561151079136691,0.3944954128440372,0.44098360655737706,0.08928571428571429,0.4999999999946613,1.0
0.19329608938547485,0.22426095820591235,0.2625368731563422,0.4236111111111111,0.4444444444444444,0.0,0.33812949640287776,0.43119266055045813,0.44426229508196724,0.08035714285714286,0.6294095225505827,0.9829629131447158
0.17094972067039105,0.18960244648318045,0.23893805309734514,0.3888888888888889,0.42424242424242425,0.0,0.3201438848920864,0.4495412844036686,0.44754098360655736,0.10714285714285714,0.749999999997107,0.9330127018938896
0.1888268156424581,0.20795107033639146,0.27138643067846613,0.3958333333333333,0.45454545454545453,0.0,0.33812949640287776,0.37614678899082676,0.44426229508196724,0.07142857142857144,0.8535533905890456,0.8535533905975019
0.22458100558659216,0.24770642201834867,0.33333333333333337,0.4375,0.5757575757575758,0.0,0.33812949640287776,0.3944954128440372,0.4360655737704918,0.09821428571428573,0.9330127018915481,0.7500000000011626
0.23240223463687149,0.25891946992864423,0.359882005899705,0.4479166666666667,0.6060606060606061,0.0,0.3201438848920864,0.37614678899082676,0.4426229508196721,0.05357142857142857,0.9829629131435038,0.6294095225551062
0.19664804469273742,0.20693170234454641,0.3097345132743363,0.4131944444444444,0.5151515151515152,0.0,0.3201438848920864,0.43119266055045813,0.45901639344262296,0.0625,1.0,0.49999999999934436
0.17206703910614524,0.19979612640163102,0.327433628318584,0.4166666666666667,0.5252525252525253,0.0,0.33812949640287776,0.3944954128440372,0.44426229508196724,0.10714285714285714,0.9829629131450475,0.3705904774506553
0.16312849162011173,0.1977573904179409,0.3510324483775811,0.4131944444444444,0.5151515151515152,0.0,0.3561151079136691,0.43119266055045813,0.4508196721311476,0.08928571428571429,0.9330127018945304,0.250000000004003
0.20111731843575417,0.25076452599388377,0.4129793510324484,0.4652777777777778,0.6262626262626263,0.0,0.3741007194244605,0.46788990825687904,0.4508196721311476,0.11607142857142858,0.8535533905932633,0.14644660940671572
0.1877094972067039,0.24362895005096843,0.40117994100294985,0.4444444444444444,0.494949494949495,0.0,0.42805755395683465,0.4495412844036686,0.41639344262295086,0.17857142857142858,0.7500000000022726,0.06698729810909282
0.09497206703910614,0.1508664627930683,0.14749262536873156,0.2361111111111111,0.1919191919191919,0.02850356294536817,0.4640287769784174,0.46788990825687904,0.3360655737704918,0.5,0.6294095225563441,0.017037086856827977
0.04022346368715084,0.144750254841998,0.07374631268436578,0.048611111111111105,0.06060606060606061,0.08551068883610452,0.4640287769784174,0.46788990825687904,0.3360655737704918,0.5089285714285715,0.500000000000626,0.0
0.02905027932960894,0.1539245667686035,0.04424778761061947,0.024305555555555556,0.05050505050505051,0.0997624703087886,0.446043165467626,0.4128440366972477,0.3344262295081967,0.5178571428571429,0.37059047745189333,0.017037086854620742
0.02011173184357542,0.13353720693170237,0.02654867256637168,0.013888888888888888,0.0404040404040404,0.1163895486935867,0.446043165467626,0.4862385321100895,0.3098360655737705,0.4732142857142857,0.25000000000511297,0.06698729810482879
0.013407821229050279,0.16004077471967382,0.0029498525073746312,0.0,0.0303030303030303,0.14251781472684089,0.4100719424460433,0.5412844036697244,0.2836065573770492,0.43750000000000006,0.14644660940762205,0.14644660940583043
0.01005586592178771,0.109072375127421,0.0029498525073746312,0.0,0.0303030303030303,0.13301662707838482,0.39208633093525186,0.5045871559633035,0.2819672131147541,0.43750000000000006,0.06698729810973364,0.24999999999661754
0.0067039106145251395,0.05912334352701326,0.0029498525073746312,0.0,0.0303030303030303,0.12826603325415678,0.3561151079136691,0.5596330275229349,0.23114754098360657,0.3303571428571429,0.01703708685527655,0.3705904774494459
0.012290502793296087,0.17737003058103978,0.0,0.0,0.0303030303030303,0.13539192399049882,0.3561151079136691,0.5412844036697244,0.20491803278688525,0.36607142857142855,5.551115123125783e-17,0.4999999999980923
0.0067039106145251395,0.05096839959225281,0.0029498525073746312,0.0,0.0303030303030303,0.1306413301662708,0.33812949640287776,0.5779816513761453,0.17704918032786887,0.35714285714285715,0.017037086854289007,0.6294095225468687
0.0,0.031600407747196746,0.0029498525073746312,0.0,0.0303030303030303,0.13539192399049882,0.3201438848920864,0.6513761467889907,0.16393442622950816,0.23214285714285715,0.06698729810782589,0.7500000000000783
0.005586592178770949,0.008154943934760447,0.0029498525073746312,0.0,0.0303030303030303,0.13539192399049882,0.3201438848920864,0.6146788990825698,0.20491803278688525,0.3392857142857143,0.1464466094049241,0.8535533905914716
0.0022346368715083793,0.011213047910295617,0.0,0.0,0.0303030303030303,0.12826603325415678,0.30215827338129503,0.7064220183486221,0.2032786885245902,0.1875,0.24999999999550754,0.9330127018896255
0.011173184357541898,0.026503567787971458,0.04129793510324484,0.031249999999999997,0.0404040404040404,0.09501187648456057,0.28417266187050366,0.7064220183486221,0.16557377049180327,0.25892857142857145,0.3705904774482079,0.9829629131443918
0.0067039106145251395,0.009174311926605505,0.061946902654867256,0.031249999999999997,0.0404040404040404,0.09026128266033255,0.28417266187050366,0.6697247706422012,0.16557377049180327,0.26785714285714285,0.4999999999968106,1.0
0.007821229050279328,0.008154943934760447,0.061946902654867256,0.04166666666666666,0.0404040404040404,0.0831353919239905,0.2661870503597123,0.6513761467889907,0.15245901639344261,0.2410714285714286,0.6294095225456307,0.9829629131460427
0.005586592178770949,0.008154943934760447,0.05604719764011799,0.04513888888888888,0.0404040404040404,0.08076009501187649,0.2661870503597123,0.6146788990825698,0.18688524590163935,0.2410714285714286,0.7499999999989683,0.9330127018928149
0.0067039106145251395,0.0061162079510703364,0.061946902654867256,0.04166666666666666,0.05050505050505051,0.07838479809976247,0.28417266187050366,0.7064220183486221,0.22131147540983603,0.19642857142857145,0.8535533905905655,0.8535533905959821
0.005586592178770949,0.0061162079510703364,0.06784660766961652,0.04513888888888888,0.05050505050505051,0.07600950118764846,0.2661870503597123,0.6146788990825698,0.22622950819672133,0.16964285714285715,0.9330127018926226,0.7499999999993012
0.0067039106145251395,0.012232415902140675,0.06784660766961652,0.04513888888888888,0.05050505050505051,0.07125890736342043,0.2661870503597123,0.6146788990825698,0.2360655737704918,0.16071428571428573,0.98296291314406,0.6294095225530301
0.01005586592178771,0.009174311926605505,0.08259587020648967,0.10069444444444443,0.06060606060606061,0.03800475059382423,0.23021582733812956,0.6330275229357802,0.2245901639344262,0.05357142857142857,1.0,0.5000000000044711
0.007821229050279328,0.013251783893985729,0.09734513274336283,0.16666666666666666,0.0707070707070707,0.004750593824228029,0.23021582733812956,0.6513761467889907,0.25245901639344265,0.08035714285714286,0.9829629131444912,0.3705904774485793
0.01005586592178771,0.0163098878695209,0.08259587020648967,0.13541666666666666,0.06060606060606061,0.030878859857482184,0.28417266187050366,0.6697247706422012,0.23114754098360657,0.28571428571428575,0.9330127018934558,0.2500000000021416
0.012290502793296087,0.01529051987767584,0.07964601769911504,0.08333333333333333,0.06060606060606061,0.06413301662707839,0.33812949640287776,0.5963302752293558,0.24098360655737705,0.1875,0.8535533905968884,0.14644660941034088
0.014525139664804468,0.01529051987767584,0.05014749262536873,0.05555555555555555,0.0707070707070707,0.09026128266033255,0.3561151079136691,0.5963302752293558,0.2180327868852459,0.09821428571428573,0.7500000000004112,0.06698729810801818
0.01005586592178771,0.009174311926605505,0.035398230088495575,0.034722222222222224,0.06060606060606061,0.10926365795724466,0.3561151079136691,0.5596330275229349,0.20491803278688525,0.20535714285714285,0.6294095225542681,0.0170370868562717
0.007821229050279328,0.007135575942915392,0.029498525073746312,0.02777777777777778,0.06060606060606061,0.11163895486935867,0.3561151079136691,0.5779816513761453,0.20491803278688525,0.3125,0.5000000000057527,5.551115123125783e-17
0.02011173184357542,0.029561671763506627,0.038348082595870206,0.11458333333333333,0.0707070707070707,0.07125890736342043,0.3561151079136691,0.5779816513761453,0.19016393442622953,0.3303571428571429,0.3705904774498173,0.01703708685517702
0.021229050279329607,0.04587155963302753,0.029498525073746312,0.10763888888888888,0.0707070707070707,0.08076009501187649,0.3741007194244605,0.6330275229357802,0.2180327868852459,0.3125,0.2500000000032516,0.06698729810590343
0.025698324022346366,0.04689092762487258,0.029498525073746312,0.14583333333333331,0.0707070707070707,0.0665083135391924,0.3561151079136691,0.5412844036697244,0.19016393442622953,0.3303571428571429,0.14644660941124715,0.14644660940220527
0.03687150837988827,0.0672782874617737,0.038348082595870206,0.18402777777777776,0.0707070707070707,0.0498812351543943,0.3561151079136691,0.6146788990825698,0.2180327868852459,0.2767857142857143,0.066987298108659,0.24999999999847877
0.05139664804469274,0.09887869520897044,0.04424778761061947,0.22569444444444442,0.09090909090909091,0.014251781472684086,0.33812949640287776,0.5412844036697244,0.2180327868852459,0.1875,0.017037086856603434,0.3705904774444939
0.054748603351955305,0.10397553516819573,0.05309734513274336,0.24652777777777776,0.09090909090909091,0.0,0.30215827338129503,0.5963302752293558,0.2540983606557377,0.16964285714285715,5.551115123125783e-17,0.5000000000002416
0.06256983240223464,0.10499490316004077,0.07964601769911504,0.2673611111111111,0.11111111111111112,0.0,0.3201438848920864,0.5779816513761453,0.239344262295082,0.22321428571428573,0.017037086854845285,0.6294095225489447
0.09162011173184358,0.1651376146788991,0.1209439528023599,0.2777777777777778,0.1313131313131313,0.0,0.28417266187050366,0.6146788990825698,0.26557377049180325,0.125,0.06698729810526255,0.7499999999956384
0.09832402234636871,0.20387359836901123,0.12389380530973451,0.28125,0.1515151515151515,0.0,0.23021582733812956,0.5963302752293558,0.2786885245901639,0.11607142857142858,0.14644660940644388,0.8535533905929915
0.10614525139664804,0.2466870540265036,0.13864306784660765,0.28125,0.1717171717171717,0.0,0.2122302158273382,0.6146788990825698,0.30327868852459017,0.044642857142857144,0.24999999999736888,0.9330127018907002
0.10837988826815642,0.1610601427115189,0.16519174041297935,0.2881944444444445,0.2121212121212121,0.0,0.2122302158273382,0.6146788990825698,0.29672131147540987,0.0625,0.3705904774432559,0.9829629131430648
0.11396648044692737,0.1396534148827727,0.1710914454277286,0.3055555555555556,0.2626262626262626,0.0,0.1942446043165468,0.5963302752293558,0.3557377049180328,0.07142857142857144,0.4999999999989599,1.0
0.11396648044692737,0.1396534148827727,0.14454277286135694,0.2986111111111111,0.25252525252525254,0.0,0.1942446043165468,0.6146788990825698,0.3016393442622951,0.10714285714285714,0.6294095225477068,0.9829629131454864
0.054748603351955305,0.049949031600407756,0.08849557522123894,0.2048611111111111,0.1313131313131313,0.0,0.17625899280575544,0.6513761467889907,0.3098360655737705,0.05357142857142857,0.7499999999945284,0.9330127018953782
0.026815642458100555,0.024464831804281346,0.058997050147492625,0.16666666666666666,0.09090909090909091,0.0,0.17625899280575544,0.6330275229357802,0.34098360655737703,0.0625,0.8535533905920851,0.8535533905944623
0.017877094972067038,0.0163098878695209,0.05309734513274336,0.11805555555555555,0.0707070707070707,0.023752969121140145,0.17625899280575544,0.6513761467889907,0.3475409836065574,0.01785714285714286,0.9330127018900594,0.7500000000037411
0.015642458100558657,0.014271151885830786,0.029498525073746312,0.10416666666666666,0.0707070707070707,0.0332541567695962,0.17625899280575544,0.5779816513761453,0.3049180327868853,0.0625,0.9829629131446163,0.6294095225509541
0.013407821229050279,0.012232415902140675,0.02359882005899705,0.1423611111111111,0.0707070707070707,0.009501187648456057,0.2122302158273382,0.6330275229357802,0.2754098360655738,0.08035714285714286,1.0,0.5000000000023218
0.014525139664804468,0.017329255861365953,0.05604719764011799,0.19791666666666666,0.08080808080808081,0.0,0.2122302158273382,0.7064220183486221,0.30327868852459017,0.09821428571428573,0.9829629131458182,0.37059047745353124
0.02011173184357542,0.025484199796126403,0.07079646017699115,0.18402777777777776,0.09090909090909091,0.0,0.28417266187050366,0.7247706422018325,0.28852459016393445,0.10714285714285714,0.9330127018923812,0.2500000000002804
0.024581005586592177,0.031600407747196746,0.08849557522123894,0.16666666666666666,0.09090909090909091,0.02137767220902613,0.3201438848920864,0.7247706422018325,0.2688524590163935,0.16071428571428573,0.8535533905953687,0.14644660940882115
0.03910614525139665,0.05402650356778798,0.10619469026548672,0.20138888888888887,0.1313131313131313,0.011876484560570071,0.33812949640287776,0.6880733944954116,0.2721311475409836,0.13392857142857142,0.750000000004851,0.06698729811058152
0.04804469273743016,0.058103975535168204,0.12389380530973451,0.19444444444444442,0.1616161616161616,0.02612826603325416,0.3561151079136691,0.6880733944954116,0.2770491803278689,0.1875,0.6294095225521921,0.017037086855715422
0.03687150837988827,0.04587155963302753,0.09144542772861357,0.13194444444444445,0.12121212121212123,0.0665083135391924,0.3561151079136691,0.6146788990825698,0.26557377049180325,0.25,0.5000000000036035,0.0
0.043575418994413403,0.058103975535168204,0.0943952802359882,0.16666666666666666,0.1313131313131313,0.0498812351543943,0.3561151079136691,0.6880733944954116,0.24426229508196723,0.15178571428571427,0.3705904774547693,0.017037086853850136
0.055865921787709494,0.07237512742099898,0.11799410029498525,0.19444444444444442,0.1515151515151515,0.040380047505938245,0.3561151079136691,0.6513761467889907,0.24426229508196723,0.11607142857142858,0.25000000000139033,0.06698729810697807
0.06033519553072625,0.08460754332313966,0.13274336283185842,0.22569444444444442,0.1717171717171717,0.02850356294536817,0.3561151079136691,0.7064220183486221,0.2557377049180328,0.044642857142857144,0.14644660940972737,0.14644660940372506
0.06815642458100558,0.09378185524974517,0.15339233038348082,0.2673611111111111,0.20202020202020202,0.0,0.3201438848920864,0.7064220183486221,0.33114754098360655,0.00892857142857143,0.06698729810758436,0.2500000000003401
0.07932960893854749,0.12130479102956168,0.14454277286135694,0.3020833333333333,0.2222222222222222,0.0,0.2661870503597123,0.6880733944954116,0.31311475409836065,0.0625,0.0170370868560471,0.3705904774465699
0.07597765363128492,0.12436289500509685,0.1209439528023599,0.3055555555555556,0.2222222222222222,0.0,0.23021582733812956,0.6880733944954116,0.28524590163934427,0.03571428571428572,0.0,0.49999999999511485
0.0670391061452514,0.09887869520897044,0.10324483775811209,0.2847222222222222,0.1919191919191919,0.0,0.2122302158273382,0.6697247706422012,0.3442622950819672,0.03571428571428572,0.017037086855401562,0.6294095225510208
0.0670391061452514,0.09276248725790011,0.09144542772861357,0.2847222222222222,0.1818181818181818,0.0,0.1942446043165468,0.7064220183486221,0.36721311475409835,0.03571428571428572,0.06698729810633719,0.7499999999974998
0.07932960893854749,0.12028542303771662,0.10914454277286136,0.2916666666666667,0.1818181818181818,0.0,0.1942446043165468,0.6697247706422012,0.3065573770491803,0.08928571428571429,0.14644660940281878,0.8535533905893663
0.08938547486033518,0.12436289500509685,0.10619469026548672,0.27083333333333337,0.1717171717171717,0.0,0.2122302158273382,0.7431192660550465,0.29180327868852457,0.0625,0.24999999999923017,0.9330127018917749
0.06927374301675977,0.08868501529051988,0.08849557522123894,0.24999999999999997,0.2121212121212121,0.0,0.17625899280575544,0.7064220183486221,0.3262295081967213,0.0,0.3705904774453319,0.9829629131436212
0.0670391061452514,0.08970438328236494,0.06489675516224189,0.23958333333333331,0.2121212121212121,0.0,0.17625899280575544,0.7431192660550465,0.360655737704918,0.026785714285714284,0.4999999999938332,1.0
0.07150837988826815,0.09072375127421,0.06489675516224189,0.23958333333333331,0.2222222222222222,0.0,0.17625899280575544,0.6880733944954116,0.3704918032786886,0.07142857142857144,0.6294095225497828,0.9829629131449302
0.07150837988826815,0.07951070336391437,0.07964601769911504,0.24305555555555555,0.1919191919191919,0.0,0.1942446043165468,0.7064220183486221,0.34098360655737703,0.15178571428571427,0.7499999999963898,0.9330127018943036
0.17206703910614524,0.18144750254842001,0.24778761061946905,0.3333333333333333,0.5050505050505051,0.0,0.2122302158273382,0.6880733944954116,0.31311475409836065,0.14285714285714288,0.853553390593605,0.8535533905929427
0.19441340782122904,0.23139653414882774,0.19764011799410028,0.3090277777777778,0.5050505050505051,0.0,0.1942446043165468,0.7247706422018325,0.3065573770491803,0.13392857142857142,0.9330127018911339,0.7500000000018798
0.16983240223463686,0.1977573904179409,0.1710914454277286,0.2881944444444445,0.40404040404040403,0.0,0.1942446043165468,0.7064220183486221,0.319672131147541,0.14285714285714288,0.9829629131432894,0.6294095225559061
0.12960893854748604,0.15494393476044854,0.168141592920354,0.2569444444444445,0.36363636363636365,0.0,0.1942446043165468,0.7247706422018325,0.3442622950819672,0.10714285714285714,1.0,0.5000000000001725
0.10726256983240223,0.11926605504587157,0.13864306784660765,0.24652777777777776,0.2828282828282828,0.0,0.1942446043165468,0.6697247706422012,0.3770491803278688,0.125,0.9829629131452619,0.37059047745145524
0.06927374301675977,0.07849133537206932,0.15044247787610618,0.21527777777777776,0.1919191919191919,0.0,0.23021582733812956,0.7431192660550465,0.37868852459016394,0.10714285714285714,0.9330127018949445,0.2500000000047202
0.06256983240223464,0.0764525993883792,0.13274336283185842,0.19444444444444442,0.1717171717171717,0.0,0.28417266187050366,0.7064220183486221,0.39016393442622954,0.09821428571428573,0.8535533905938488,0.14644660940730136
0.06927374301675977,0.0835881753312946,0.12389380530973451,0.19444444444444442,0.1616161616161616,0.0,0.30215827338129503,0.6330275229357802,0.3819672131147541,0.11607142857142858,0.7500000000029897,0.06698729810950688
0.08603351955307262,0.10397553516819573,0.13569321533923304,0.24305555555555555,0.1919191919191919,0.0,0.33812949640287776,0.6880733944954116,0.3836065573770492,0.08035714285714286,0.6294095225571441,0.017037086857042305
